,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,fname,nAgets,blah,fit1,fit2,ll,short_fname,lab,cluster
188065,0.016699559856190038,-4.504827476092828,-16.376043571972787,0.28311214811644947,0.002300242872847821,-0.8463704538311813,-0.792328528723295,2.8020734242875065,12.182593704907564,3.7914874889592554,85.65546933571599,2.7418954361629826,2.5609349252296414,56.42861323208246,2.4547982987467485,0.7685542662822229,-1.1236317182289481,-1.1803691885331045,2.152185640682852,0.6645700816839839,-0.3609291156225714,3.2828611157328993,-0.7491532625108706,-3.2555151254366037,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt65,200,65,86,29,-131257.33954842403,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,11.0,4.0
188067,0.39825646848146307,0.1764685561976035,-2.9195395671544264,0.25264438588349425,0.04293459958481427,-0.9801937461659127,-1.1215641702392185,2.9349392134214134,12.110653296490385,23.881739695039823,51.00080614377561,2.6595311096448437,9.391177388255086,35.41451540819997,2.343233532217224,0.7970628143286288,-1.4618151608039192,-0.9444624983030955,0.0030909951934990215,0.7305296484816097,-0.43631227512588294,-0.5048856042511396,-0.7320608464405529,-2.939094507882585,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt67,200,67,59,22,-132649.7956476243,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,10.0,5.0
188068,0.5131717524154962,0.1289015508415448,-2.5452497085228547,0.23199989369586957,0.016242772623486057,-1.0826672968160782,-1.1296250162977697,2.635318344617428,11.608659082636292,26.659743134826645,40.12220791487864,2.6408794888328657,11.551419903599951,28.46628499144241,2.336263908115323,0.8230885678632462,-1.3817570497002487,-0.8072406095802909,0.008471554962032552,0.8117949693210096,-0.37586664386246493,-0.5298894994008139,-0.7153650974234561,-2.6951640793673324,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt68,200,68,39,14,-131680.00204332956,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,10.0,5.0
188069,0.362993214211624,0.15536059896428633,-3.1036930769632547,0.19150285527653776,0.0004631917275224463,-1.0832822504427628,-0.9444403405952557,2.630417799737099,11.487835845380886,22.277711711233298,46.239079172219675,2.7309432819281194,8.535248429778513,31.957777824818706,2.462339874216253,0.7376636215361088,-1.1415407810161038,-0.9602356474498471,0.008297309364426051,0.7704005915453894,-0.38118778336963177,-0.4694639578481581,-0.6446638513187141,-2.9248821220623946,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt69,200,69,48,19,-129232.88738707655,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,10.0,5.0
188075,0.457454428509835,0.12739117986026166,-2.6146701903633778,0.24778847961184974,0.0011594670133947618,-1.0439718815003733,-1.153756886048112,2.89504254488259,11.250707121513598,25.510612298973093,44.74383396006305,2.7408005438590486,10.39207880374395,31.09895615393426,2.4688327141439914,0.8405635707644744,-1.4744533954877799,-0.8461197149349537,0.007592166235817474,0.7845407968437993,-0.4796858601639278,-0.5181293761384839,-0.7357825308721166,-2.796852020422638,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt75,200,75,69,27,-129471.70062048046,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,10.0,5.0
188079,0.23945813192217513,0.20284755689473855,-3.430827449170441,0.20878946424039097,0.04885238606426152,-1.0559153602320732,-0.9285735347345616,2.694779633769321,12.02546796881312,19.706748858585637,48.87687661862702,2.6538512989847574,7.339242027248487,34.36455616060718,2.3450081605970254,0.7952907332821085,-1.2293965677702707,-1.1801510425382993,0.00998078007890456,0.7676522546647574,-0.31361264915732234,-0.34851692563368664,-0.7024805551939365,-3.028122699002608,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt79,200,79,70,29,-132001.73692930397,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,10.0,5.0
188081,0.3604293487284829,0.17641985400078483,-3.0406224648541382,0.20647739070909193,0.007164724458711736,-1.1182164739935192,-0.938369171206942,2.598591563610452,11.801943834451837,21.186872678685432,41.33283105935098,2.6470374311993106,8.46082074857177,29.44667482506329,2.3488092048657134,0.7964557275810519,-1.1742323418418354,-1.0219166506401434,0.007772423973952558,0.8171738160572177,-0.31860292258405637,-0.4342061356852383,-0.6746376421838172,-2.9270642290731845,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt81,200,81,52,23,-131109.00224489393,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,10.0,5.0
188082,0.3205772214900522,0.1742837045112607,-3.2082816348013954,0.22019944569738154,0.04185243930828931,-1.003041190076861,-0.9991690799875791,2.5459850076240857,11.912072717985016,22.598032383402725,50.94256971691095,2.6462067569889247,8.635702717659404,35.02112978282839,2.328717159358929,0.7602613740660228,-1.2151942366008732,-1.0430978430652718,0.015792993767035524,0.7225215312587261,-0.2729921224264734,-0.4331199448041246,-0.6952403754458939,-2.8856963763557726,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt82,200,82,46,15,-132690.05426026246,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,10.0,5.0
188085,0.26958206470536494,0.20450469102665425,-3.396809268780737,0.23570121044460263,0.007649376379010871,-1.06339168839815,-0.9534732538168755,2.6010428574440967,11.700214415386625,22.04973858459385,47.56228339640988,2.6917316811546272,8.059604579776682,33.53749534180008,2.4069275718651766,0.8300283451242477,-1.2468139441489183,-1.1559230053446954,0.018702861130597492,0.7819455309723667,-0.32546797961072205,-0.39918250239669184,-0.7051994590029232,-2.87351186564593,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt85,200,85,46,19,-130479.29287286306,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,10.0,5.0
188087,0.3865464231434387,0.1636336514993014,-2.9423246851572613,0.21618006275021262,0.019388430286969318,-1.0329896373533818,-1.1073745839423785,3.1820835991862553,11.702235760934846,25.060761640090224,51.03171861386222,2.7350657728707133,9.555812215506785,35.7330695703115,2.4600778811387745,0.7874565897523383,-1.5402886508646587,-0.9398793139866579,0.015059080560541,0.7537743730280915,-0.5765848826299823,-0.5109001891614846,-0.6787502877545132,-3.008827269170835,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt87,200,87,60,23,-129832.0997372534,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,10.0,5.0
188097,0.4041260920395613,0.17415022720868423,-2.879653510048451,0.17435223901017172,0.014465128931342344,-1.1108653523372567,-1.1002192024550919,2.8630028954142364,11.365494986899796,24.20084968358075,42.70193823087841,2.739222522828938,9.834428608325352,30.460164237923742,2.4657993317432307,0.753761783513266,-1.28961535202735,-0.9384432246410364,0.004678682487779834,0.7866565250254007,-0.4092543344459335,-0.47949089038071363,-0.621231512689016,-2.9494119722260423,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt97,200,97,67,27,-129529.30718964624,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,10.0,5.0
188098,0.3128431293011166,0.20310921078306565,-3.200294600868716,0.24589420562140768,0.0004332208213330025,-1.0513675619164433,-0.9560642408000893,2.523560114913558,11.656719747968385,20.89172170599373,46.7618625162734,2.718262336366422,8.146767942630287,32.80605245684423,2.4438318779304318,0.8196452758554975,-1.1924893107013945,-1.0654755443574486,0.002101507987514941,0.7659568090084874,-0.28994620758726836,-0.41431535030071226,-0.6934804228010558,-2.865773033719339,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt98,200,98,46,17,-129658.46392132896,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,10.0,5.0
190010,0.17201308831048956,0.1895578005036082,-3.695330025786353,0.22992343864708617,0.006572237695556613,-1.0665215401593755,-0.9989738033549014,2.6397750147366548,11.653111525904842,23.99393529429023,42.449219072123626,2.7001615817025955,7.55568231806092,29.926635180367917,2.4035932770307964,0.8025735378605267,-1.2114884606067737,-1.2444565997069128,0.018800441142210838,0.7855773813272288,-0.30934520258420506,-0.39343935418764053,-0.6905337560282298,-2.9281232560254478,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt10,200,10,69,27,-131178.52894706815,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190011,0.24667795010582338,0.23040617831074273,-3.4146749223861153,0.20568554405262462,0.003547408008316537,-1.0744344850284457,-1.0411480038660854,2.809175646651566,11.462529777555067,30.34170837912387,43.83186230241535,2.7378941524587628,9.216495861926736,30.995956974037412,2.4714477409720925,0.7974353304939307,-1.3454951365497203,-1.1364001854398296,0.0025441254150915605,0.7774903599235196,-0.41756633648564556,-0.5401617616362153,-0.6721155969139337,-2.8784199773415997,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt11,200,11,58,23,-129441.17337193224,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190012,0.31010730559785316,0.18858505828992073,-3.1924042701464477,0.2219963260921387,0.012079051033804791,-1.0647119248898425,-0.9886355475780859,2.849094948503384,11.736979334392343,25.305594986480855,47.31752375837808,2.7379673649260634,8.853755679502894,33.15201157316916,2.4710851590577776,0.779081993364353,-1.2951362941537035,-1.0217736112080598,0.010684277758871782,0.8071065175393375,-0.469836547951629,-0.5001907725287738,-0.6998769157125301,-2.9823509208851577,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt12,200,12,70,28,-129339.65321732502,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190013,0.37429583253897303,0.11909027673538414,-3.0287157672361578,0.21542421564867797,0.0618632160839902,-1.055133625488847,-1.1188551217325167,2.8461879621072255,11.850720586766942,23.961792603102026,44.35269662491685,2.751122864034919,8.9886229551949,31.19380042316276,2.5049858280618946,0.7677619840430314,-1.3636036731929277,-0.9315215286966834,0.01182281190133886,0.7648387983123371,-0.42322955992945077,-0.48570936072795345,-0.70257350228513,-2.9304574431990535,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt13,200,13,73,31,-128003.5077726064,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190014,0.7473749981257087,0.10716357491005882,-1.906352160549663,0.20245432121846957,0.04774988462891989,-1.044207726117413,-1.7372200574720713,3.316184183073936,10.406634713549247,51.212924259048044,46.0242484943379,2.8061330243404528,25.137178363836597,32.84028484184229,2.541777384237463,0.7619545295444489,-1.7411433994139858,-0.4937055986902592,0.005019694333722765,0.7916725437141657,-0.6388806124322512,-0.7094392235550879,-0.672295222871362,-2.5943694268655015,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt14,200,14,77,27,-129139.4164352172,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190015,0.3198818252092317,0.17227791728778644,-3.153194245833294,0.2693211017637032,0.02670498301148007,-1.01742406615671,-1.145274929065089,2.7663599232013802,11.7377458724372,26.82429443244901,43.99228475594868,2.7362695296532644,9.23529028071622,30.92271743460049,2.4762649249063298,0.8164535456291512,-1.3428870570260099,-0.9964964379859884,0.002479333265838208,0.7925552648765498,-0.3724652522170133,-0.520874198395331,-0.7490165794114089,-2.877414956575549,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt15,200,15,81,31,-128966.47600572968,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190016,0.7995404617996965,0.05854056627767929,-1.7953427016633607,0.18647775285651097,0.05112134243993704,-1.0974894993014181,-2.889550634342073,3.5410858470120785,8.158809215733008,83.0299991670419,45.03470032208977,2.9895765114039166,39.234759551458254,32.22939514158366,2.743966054436998,0.7585335736818707,-2.0738649740265576,-0.3338043771127078,0.002228356884031478,0.7971964171738682,-0.7804689527939218,-0.8042307949726403,-0.667022359668093,-1.8055790714931585,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt16,200,16,83,29,-127045.9853003178,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190017,0.3833950057145762,0.1462904882091494,-2.8941601162557324,0.19493297156667044,0.0036046769755066718,-1.10546002352564,-1.0701309681594355,3.100569868234384,11.872835420117717,28.182877549199535,44.7882945706069,2.709486045852058,10.372340111453973,31.672112534730363,2.4402365241697175,0.7954927200313576,-1.4267046338233642,-0.9187342711182043,0.0010461701459243723,0.8026126317476484,-0.551844434971401,-0.5257435594683723,-0.6652093855191892,-3.063561920598711,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt17,200,17,76,31,-129424.2422054296,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190018,0.4437451784407541,0.1339578802020662,-2.553131151526676,0.234907572083928,0.003943765565128656,-1.0007512378249788,-1.1062426111841117,2.8441514837910966,11.319113258169045,26.68977132339004,46.31393598110169,2.7704227349612682,11.177343310090341,31.950873416921667,2.5068042741211323,0.8008291559742237,-1.4350792981190574,-0.8386994569496187,0.007419899972986682,0.7626059390039918,-0.49863169213781205,-0.4887604408795425,-0.7236497631999872,-2.7630898343876753,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt18,200,18,48,19,-129127.64384082066,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190019,0.7674361283231335,0.07105737186228889,-1.8405536685097004,0.1933744885407035,0.012940773015581091,-1.1247150027786603,-2.858518237318811,3.3299025583164887,8.232967560835855,79.8400476629923,41.544285303330334,2.930212211647625,37.859409587315064,29.644887412380967,2.648996278076021,0.7936947077814258,-2.088327961721852,-0.3795974204507716,0.0004342444203782298,0.8118100992885423,-0.6770134954405355,-0.7659327391768246,-0.6569254497087272,-1.6939347130827032,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt19,200,19,76,21,-129256.10285773771,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190020,0.01752774278682976,-5.618260419205318,-22.20155439525959,0.2745127977575418,0.01590039089264154,-1.022982750710587,-0.4888045999967195,2.284682392844899,11.5294566612374,3.3525178820628385,40.62722462707722,2.9166039789637344,2.720678856233337,28.8959316039557,2.6891560500604657,0.8541956965533808,-0.8666435407390315,-1.9038620044012209,3.1012795479425264,0.7461053129031541,-0.2835732920902752,4.411211369580979,-0.7248652188250538,-3.087342610298088,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt20,200,20,49,21,-127173.37183182088,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,11.0,4.0
190021,0.8090575782010169,0.05496001076773017,-1.7644909550267691,0.1712310492537338,0.03037010762003127,-1.124402353961694,-3.10178004213114,3.084081662225435,7.577173231574173,97.06252662510443,38.29731068580394,3.0243588575956646,46.02527264288634,26.94489513117266,2.767645417505885,0.7589367819146406,-1.977521794807952,-0.3114414267299338,0.0009151798902255598,0.7794070197865132,-0.6242770188093916,-0.8132238128771109,-0.639805116144435,-1.4223352372451885,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt21,200,21,62,19,-127678.25908456984,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190022,0.3732684586043755,0.16746970685263565,-2.844426474358463,0.22946194296102865,0.036030142905890614,-1.0639996738246789,-1.1494956697373935,2.588500991790836,11.521099713759904,32.517641873403065,41.63539910423896,2.67752905379049,10.746406493544256,29.097712139189692,2.4027589850058266,0.7605029980151231,-1.3040431031078479,-0.9303061160874901,0.0014650525295530313,0.7935966500174416,-0.3444779413104785,-0.6172815291855662,-0.7112742597989022,-2.706451538528395,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt22,200,22,46,19,-130104.3825755054,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190023,0.2866649353155992,0.11708783192802023,-3.4383313571035146,0.22613364181420115,0.007833342850569455,-1.0324261255608744,-1.0367017186829253,3.17298168407489,12.113330590467772,27.82743686547069,50.258047311980086,2.6687226259088503,8.615482963700174,35.00524944724438,2.386277817791114,0.8055474485540335,-1.4527638738865634,-1.033924544435651,0.03101941142543401,0.7858285849536939,-0.5724385891018522,-0.5272194262199192,-0.7097221761744548,-3.1293492458274863,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt23,200,23,80,31,-130388.14065832384,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190024,0.266109877714645,0.16981228285280547,-3.6746155211521843,0.211357586006563,0.03471104458379045,-1.0683880821597342,-1.0180478976061453,2.680414742048971,11.221935498661338,30.355679689654355,49.41934515415047,2.7192044601374983,8.28303591192125,35.25438193943281,2.428208628555449,0.7748621808973588,-1.2219032383900723,-1.1028743372838445,0.011237195783697536,0.7756083682393603,-0.354112240033495,-0.6140799352455231,-0.6594501990630662,-2.8820690111332112,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt24,200,24,46,22,-130685.1935738624,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190025,0.4253967387914036,0.16454313836515685,-2.845063948557415,0.19660552577524615,0.04410086066248298,-1.0543489850137708,-1.1708684019972802,3.1691517882126288,11.839573709065695,27.307619289487963,49.53146419383041,2.6287271079427197,10.588107452056278,34.51216182212279,2.3046399278283274,0.7541014614002848,-1.5079595546520805,-0.8591510378454397,0.017268772310963083,0.7622186442021275,-0.5228066051619183,-0.5655771418410787,-0.6745692475000027,-3.0428542207908764,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt25,200,25,68,24,-133008.5673060983,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190026,0.28194314401470033,0.1861116645118076,-3.3475197389296616,0.22379206181516173,0.10187478100189179,-0.9950391657527389,-1.1164187524138451,2.783293149022903,11.133793382088303,27.770535214921207,49.16062743233509,2.7429069679630267,8.895474177739112,34.4741225511916,2.4465405002376794,0.7588447212785892,-1.3493638846579736,-1.0716718447703601,0.004005658135179972,0.7262910963798632,-0.3863200741468572,-0.5218091747626157,-0.7247040093151152,-2.840104333409883,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt26,200,26,69,27,-131123.03095770668,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190027,0.5708637083766789,0.13573948547132075,-2.248757584079365,0.21154988589928864,0.010132414247393052,-1.0452654162052826,-1.2922636110375074,3.113039184214235,11.472338361138005,35.14569964989767,46.04019318818948,2.7836403812802484,15.316686668246817,32.05863672082492,2.5204432378599293,0.7595114481746144,-1.5309433217951993,-0.6825887137220281,0.0007011295490639371,0.7695982596650335,-0.5713930046742223,-0.6179519964890398,-0.6667965343480894,-2.8657302477252897,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt27,200,27,68,25,-129411.25444383838,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190028,0.8392915136166612,0.056106847248348815,-1.7385087207550962,0.16982367673408233,0.05438640962613732,-1.0932417219445016,-2.7682547311317465,3.2236116970244755,8.297101163003289,90.89348313014659,47.293925235257575,2.9073455613068337,44.299971574101676,34.0857566841675,2.6517889577054206,0.749215620202231,-1.9288271157816992,-0.30969069179857983,0.005270346146541366,0.8017231106262979,-0.6180399410556939,-0.8180352931121412,-0.6417632983145067,-1.7705896847595521,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt28,200,28,62,17,-127923.34813295168,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190029,0.8249478308974134,0.056808407749868894,-1.6846131572419025,0.14044216139100105,0.013881541009598,-1.1602553129607485,-2.7699150467637037,3.603315285838144,8.697195633901467,84.03859911358344,42.447209368251336,2.9488138795195082,40.26906204173586,30.24816410908254,2.70280776379693,0.7332931076040385,-1.9957135785375575,-0.3213722567801982,0.0002239284190573953,0.8131311130622587,-0.7860398466166478,-0.818249957127549,-0.5893812206288788,-2.037995675144177,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt29,200,29,84,32,-127484.61431694472,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190030,0.6642670845802928,0.10077287805086456,-2.085496735210741,0.20337279773356895,0.00520692666247621,-1.0769176489186012,-1.6239296320476408,3.1565812759453467,10.476275790633442,42.81486667106921,46.5243259496037,2.7713374915183935,19.842030485918166,32.8225756082058,2.4942235811660938,0.7630245447724758,-1.6108759283317053,-0.5357336132760484,0.004765333773442161,0.7903033956230466,-0.5578162201793448,-0.6679605281969428,-0.6571394845919911,-2.610592193182462,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt30,200,30,76,26,-129666.5466348026,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190031,0.5133926985175487,0.15243150574771383,-2.4494499862002472,0.2605269541602405,0.00189073274506748,-1.0438042856883105,-1.145805042526207,2.8395012736909524,11.374079088850534,27.286984816785722,43.49055190595807,2.7902879243435796,11.769457936777732,30.551227576754016,2.532138822422934,0.8186466547019585,-1.4164344588386621,-0.7789279177303748,0.004866058196832416,0.7800987569885348,-0.46088415117447495,-0.5626465495004958,-0.7190781004365634,-2.796356814529771,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt31,200,31,51,23,-128713.80931474254,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190032,0.8258446568103374,0.05140515732098214,-1.7374717606431407,0.16976477246401367,0.0695952900928249,-1.0903549320925001,-2.8928085044472085,3.335981240765122,7.974444521134175,90.4247970109334,41.51945395315637,2.9613799435960417,43.54895411626668,29.447754413955725,2.699326314521502,0.7650972930266506,-2.013062810748341,-0.31918248892477435,0.00024209547045476326,0.7878574376494171,-0.7007106729924188,-0.808101404495914,-0.6763969165104464,-1.7094295400580772,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt32,200,32,82,29,-128071.87067493114,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190033,0.7819996170771966,0.06458509313467084,-1.78958027069048,0.1515230250563867,0.02076720474087689,-1.125792150374858,-2.84817081783723,3.3679223380217205,8.325204283264835,81.90108888739044,41.62771355275483,2.943207058479961,38.168510183576856,29.10928420823776,2.6799343544192102,0.7403297234463426,-2.093850161231081,-0.3572241544966105,0.0018278813803350219,0.7725149022922492,-0.7060959198014772,-0.79758772861648,-0.6230862156869998,-1.7082453812823886,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt33,200,33,64,22,-128494.90582530636,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190034,0.7881915292871439,0.06105748727771759,-1.7717262274547574,0.18693669775764338,0.007131746022636071,-1.1226095988803098,-2.8769611245988056,3.536263060013698,8.218318361101153,83.49203603489124,40.208547218901394,2.9833229094415152,39.41888829297672,28.66684973087608,2.752047235578723,0.7878904911350574,-2.123117429836081,-0.35744709129707886,0.002722492302615872,0.8149620558094194,-0.8269227455100219,-0.7889325452872236,-0.6572885366575572,-1.7398657203821064,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt34,200,34,80,26,-126416.21446155442,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190035,0.5154029227001917,0.15845015352249134,-2.361902560036681,0.24207900932126086,0.00858912435281105,-1.0675037165127867,-1.3803855250179131,3.048503534437174,11.1303147168167,35.402149899119415,47.42639014994337,2.7492070408246003,14.71330562198357,33.785190595722185,2.4720492124058655,0.8149425357083477,-1.586789325518906,-0.7392136156373028,0.0024635756304760177,0.7999272079494302,-0.48758462053199986,-0.6112635513578626,-0.6941944281468515,-2.735035885531856,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt35,200,35,62,25,-130017.06665550548,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,10.0,5.0
190036,0.0023626375441339054,-5.917820415992401,-25.584853602093233,0.3029124751176099,0.039553023754216585,-1.0170141213022117,-0.47490960305931595,1.9803335335483165,11.239125585106745,2.8148972373354617,37.63471193375922,2.878522934055005,2.6420173858710765,26.795355015158876,2.6267816536732003,0.8613114507542248,-0.7029662216677667,-2.4503777278828314,3.319745713399351,0.7580905545279718,-0.1624253141567352,5.191633560435504,-0.7669017268512346,-2.96186433526768,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt_final_timepoint_samp.txt36,200,36,42,21,-128228.71677512098,samples_run200_AGETs.423_randomnumber.20000_it.96_walkers.3_technicalreplicate_restart1.txt,11.0,4.0
